TJ번호,제목(원어),제목(한국어),발매일 / 커버일,앨범커버,원곡가수,곡유형,링크,번역가사 링크
,はれやか すこやか ぴかりんりん♪,맑게 튼튼하게 반짝반짝♪,2019-08-21,https://bang-dream.com/wordpress/wp-content/uploads/2026/02/17181522/0eae7bbc-aac0381b-2bd1f668-57f3c7f5.jpg,"헬로,해피월드!",오리지널,https://www.youtube.com/watch?v=hstT4_F2Hqg,https://namu.wiki/w/%E3%81%AF%E3%82%8C%E3%82%84%E3%81%8B%20%E3%81%99%E3%81%93%E3%82%84%E3%81%8B%20%E3%81%B4%E3%81%8B%E3%82%8A%E3%82%93%E3%82%8A%E3%82%93%E2%99%AA
,にこ×にこ=ハイパースマイルパワー！,싱글×벙글=하이퍼 스마일 파워!,2020-03-18,https://bang-dream.com/wordpress/wp-content/uploads/2026/02/17181649/4a98a2c4-693c93a1-d8a52d75-eea60202-630x630.png,"헬로,해피월드!",오리지널,https://www.youtube.com/watch?v=YRQHVpYDHAU,https://namu.wiki/w/%E3%81%AB%E3%81%93%C3%97%E3%81%AB%E3%81%93%3D%E3%83%8F%E3%82%A4%E3%83%91%E3%83%BC%E3%82%B9%E3%83%9E%E3%82%A4%E3%83%AB%E3%83%91%E3%83%AF%E3%83%BC%EF%BC%81
,おもいでイルミネーション,추억 일루미네이션,2020-03-18,https://bang-dream.com/wordpress/wp-content/uploads/2026/02/17181649/4a98a2c4-693c93a1-d8a52d75-eea60202-630x630.png,"헬로,해피월드!",오리지널,https://www.youtube.com/watch?v=ZC84bEuG6AA,https://namu.wiki/w/%E3%81%8A%E3%82%82%E3%81%84%E3%81%A7%E3%82%A4%E3%83%AB%E3%83%9F%E3%83%8D%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3
,うぃーきゃん☆フレフレっ！,WE CAN☆플레이 플레이!,2020-11-25,https://bang-dream.com/wordpress/wp-content/uploads/2026/02/17181753/794f814a-5bd0cfff-3eff71f1-b16bb359-630x630.jpg,"헬로,해피월드!",오리지널,https://www.youtube.com/watch?v=VJDcALjsZ80,https://namu.wiki/w/%E3%81%86%E3%81%83%E3%83%BC%E3%81%8D%E3%82%83%E3%82%93%E2%98%86%E3%83%95%E3%83%AC%E3%83%95%E3%83%AC%E3%81%A3%EF%BC%81
,えがお、み～っけた！,"웃는 얼굴, 찾~았다!",2020-11-25,https://bang-dream.com/wordpress/wp-content/uploads/2026/02/17181753/794f814a-5bd0cfff-3eff71f1-b16bb359-630x630.jpg,"헬로,해피월드!",오리지널,https://www.youtube.com/watch?v=Gvey12GFPwU,https://namu.wiki/w/%E3%81%88%E3%81%8C%E3%81%8A%E3%80%81%E3%81%BF%EF%BD%9E%E3%81%A3%E3%81%91%E3%81%9F%EF%BC%81
,スマイルブーケで た〜まや〜！,스마일 부케로 타~마야~!,2021-07-14,https://bang-dream.com/wordpress/wp-content/uploads/2026/02/17181856/a36235bd-0e101f5b-9b4da74c-3ace2539.png,"헬로,해피월드!",오리지널,https://www.youtube.com/watch?v=37b4LJg0yFk,https://namu.wiki/w/%E3%82%B9%E3%83%9E%E3%82%A4%E3%83%AB%E3%83%96%E3%83%BC%E3%82%B1%E3%81%A7%20%E3%81%9F%E3%80%9C%E3%81%BE%E3%82%84%E3%80%9C%EF%BC%81
,ないすみちゅっ！,나이스 투 미츄!,2021-07-14,https://bang-dream.com/wordpress/wp-content/uploads/2026/02/17181856/a36235bd-0e101f5b-9b4da74c-3ace2539.png,"헬로,해피월드!",오리지널,https://www.youtube.com/watch?v=ByAniAhEdhk,https://namu.wiki/w/%E3%81%AA%E3%81%84%E3%81%99%E3%81%BF%E3%81%A1%E3%82%85%E3%81%A3%EF%BC%81
,にこにこねくと！,싱글벙글 커넥트!,2021-07-14,https://bang-dream.com/wordpress/wp-content/uploads/2026/02/17181856/a36235bd-0e101f5b-9b4da74c-3ace2539.png,"헬로,해피월드!",오리지널,https://www.youtube.com/watch?v=B0AssN_z5gU,https://namu.wiki/w/%E3%81%AB%E3%81%93%E3%81%AB%E3%81%93%E3%81%AD%E3%81%8F%E3%81%A8%EF%BC%81
,きらっ☆と キミフェス！,반짝☆ 너의 페스티벌!,2022-06-24,https://bang-dream.com/wordpress/wp-content/uploads/2026/02/17182445/71620b35-9ad0a1f7-c1a3b1d1-1afe24cc-638x630.jpg,"헬로,해피월드!",오리지널,https://www.youtube.com/watch?v=Os0wDr1DM1o,https://namu.wiki/w/%E3%81%8D%E3%82%89%E3%81%A3%E2%98%86%E3%81%A8%20%E3%82%AD%E3%83%9F%E3%83%95%E3%82%A7%E3%82%B9%EF%BC%81
,Happy! Happier! Happiest!,,2022-07-01,https://bang-dream.com/wordpress/wp-content/uploads/2026/02/17182445/71620b35-9ad0a1f7-c1a3b1d1-1afe24cc-638x630.jpg,"헬로,해피월드!",오리지널,https://www.youtube.com/watch?v=0iPMJQBMGc8,https://namu.wiki/w/Happy%21%20Happier%21%20Happiest%21
,ふぁいぶスマイル◯オールインっ！,파이브 스마일◯올인!,2023-06-28,https://bang-dream.com/wordpress/wp-content/uploads/2026/02/17182445/71620b35-9ad0a1f7-c1a3b1d1-1afe24cc-638x630.jpg,"헬로,해피월드!",오리지널,https://www.youtube.com/watch?v=fTgVisxMdOQ,https://namu.wiki/w/%E3%81%B5%E3%81%81%E3%81%84%E3%81%B6%E3%82%B9%E3%83%9E%E3%82%A4%E3%83%AB%E2%97%AF%E3%82%AA%E3%83%BC%E3%83%AB%E3%82%A4%E3%83%B3%E3%81%A3%EF%BC%81
,うちゃパ！で ぱっぴかポーんっ！,우챠파! 데 팟피카퐁~!,2023-06-28,https://bang-dream.com/wordpress/wp-content/uploads/2026/02/17182445/71620b35-9ad0a1f7-c1a3b1d1-1afe24cc-638x630.jpg,"헬로,해피월드!",오리지널,https://www.youtube.com/watch?v=Ibs-CJd-qws,https://namu.wiki/w/%E3%81%86%E3%81%A1%E3%82%83%E3%83%91%EF%BC%81%E3%81%A7%20%E3%81%B1%E3%81%A3%E3%81%B4%E3%81%8B%E3%83%9D%E3%83%BC%E3%82%93%E3%81%A3%EF%BC%81
,現るっ！大怪盗ハロハッピー！,나타났다! 대 괴도 헬로해피!,2023-06-28,https://bang-dream.com/wordpress/wp-content/uploads/2026/02/17182445/71620b35-9ad0a1f7-c1a3b1d1-1afe24cc-638x630.jpg,"헬로,해피월드!",오리지널,https://www.youtube.com/watch?v=sLn7oV54kYY,https://namu.wiki/w/%E7%8F%BE%E3%82%8B%E3%81%A3%EF%BC%81%E5%A4%A7%E6%80%AA%E7%9B%97%E3%83%8F%E3%83%AD%E3%83%8F%E3%83%83%E3%83%94%E3%83%BC%EF%BC%81
,おもいやりハーモニー,배려의 하모니,2023-06-28,https://bang-dream.com/wordpress/wp-content/uploads/2026/02/17182445/71620b35-9ad0a1f7-c1a3b1d1-1afe24cc-638x630.jpg,"헬로,해피월드!",오리지널,https://www.youtube.com/watch?v=tMlaNbpRmSE,https://namu.wiki/w/%E3%81%8A%E3%82%82%E3%81%84%E3%82%84%E3%82%8A%E3%83%8F%E3%83%BC%E3%83%A2%E3%83%8B%E3%83%BC
,えがお、あーゆーれでぃ???,"웃는 얼굴, 아 유 레디???",2023-06-28,https://bang-dream.com/wordpress/wp-content/uploads/2026/02/17182445/71620b35-9ad0a1f7-c1a3b1d1-1afe24cc-638x630.jpg,"헬로,해피월드!",오리지널,https://www.youtube.com/watch?v=DAxR0sfi-pk,https://namu.wiki/w/%E3%81%88%E3%81%8C%E3%81%8A%E3%80%81%E3%81%82%E3%83%BC%E3%82%86%E3%83%BC%E3%82%8C%E3%81%A7%E3%81%83%3F%3F%3F
,サンバロハッピ〜！,삼바로 해피~!,2024-06-19,https://bang-dream.com/wordpress/wp-content/uploads/2026/02/17183743/97880cbc-9dd11101-80e2cf1c-2d45a13d-630x630.jpg,"헬로,해피월드!",오리지널,https://www.youtube.com/watch?v=62RRUBnCgwc,https://namu.wiki/w/%E3%82%B5%E3%83%B3%E3%83%90%E3%83%AD%E3%83%8F%E3%83%83%E3%83%94%E3%80%9C%EF%BC%81
,ボクらの夏's☆ショーたいむっ！！,우리들의 여름's☆쇼타임!!,2024-06-19,https://bang-dream.com/wordpress/wp-content/uploads/2026/02/17183743/97880cbc-9dd11101-80e2cf1c-2d45a13d-630x630.jpg,"헬로,해피월드!",오리지널,https://www.youtube.com/watch?v=Wi9V_T-igiw,https://namu.wiki/w/%E3%83%9C%E3%82%AF%E3%82%89%E3%81%AE%E5%A4%8F%27s%E2%98%86%E3%82%B7%E3%83%A7%E3%83%BC%E3%81%9F%E3%81%84%E3%82%80%E3%81%A3%EF%BC%81%EF%BC%81
,むすんでわらって,손잡고 웃어,2024-06-19,https://bang-dream.com/wordpress/wp-content/uploads/2026/02/17183743/97880cbc-9dd11101-80e2cf1c-2d45a13d-630x630.jpg,"헬로,해피월드!",오리지널,https://www.youtube.com/watch?v=pdncPARjwrw,https://namu.wiki/w/%E3%82%80%E3%81%99%E3%82%93%E3%81%A7%E3%82%8F%E3%82%89%E3%81%A3%E3%81%A6
,キミを れっつ・はぶ・ふぁん♪,너를 렛츠 해브 펀♪,2024-06-19,https://bang-dream.com/wordpress/wp-content/uploads/2026/02/17183743/97880cbc-9dd11101-80e2cf1c-2d45a13d-630x630.jpg,"헬로,해피월드!",오리지널,https://www.youtube.com/watch?v=lOp8P5vqC3A,https://namu.wiki/w/%E3%82%AD%E3%83%9F%E3%82%92%20%E3%82%8C%E3%81%A3%E3%81%A4%E3%83%BB%E3%81%AF%E3%81%B6%E3%83%BB%E3%81%B5%E3%81%81%E3%82%93%E2%99%AA
,らいふ・いず・みゅーじかるっ♪♪♪,라이프 이즈 뮤지컬♪♪♪,2024-06-19,https://bang-dream.com/wordpress/wp-content/uploads/2026/02/17183743/97880cbc-9dd11101-80e2cf1c-2d45a13d-630x630.jpg,"헬로,해피월드!",오리지널,https://www.youtube.com/watch?v=SnlhQO2t8Zo,https://namu.wiki/w/%E3%82%89%E3%81%84%E3%81%B5%E3%83%BB%E3%81%84%E3%81%9A%E3%83%BB%E3%81%BF%E3%82%85%E3%83%BC%E3%81%98%E3%81%8B%E3%82%8B%E3%81%A3%E2%99%AA%E2%99%AA%E2%99%AA
,スタ〜リング ☆じぶん☆,스타~링 ☆나 자신☆,2025-08-09,https://bestdori.com/assets/jp/musicjacket/musicjacket720_rip/assets-star-forassetbundle-startapp-musicjacket-musicjacket720-720_staring_jibun-jacket.png,"헬로,해피월드!",오리지널,https://www.youtube.com/watch?v=KV838tvHVDQ,https://namu.wiki/w/%E3%82%B9%E3%82%BF%E3%80%9C%E3%83%AA%E3%83%B3%E3%82%B0%20%E2%98%86%E3%81%98%E3%81%B6%E3%82%93%E2%98%86
,れっつ・スマイル・すとり〜みんぐっ♪,렛츠 스마일 스트리~밍♪,2025-09-24,https://bang-dream.com/wordpress/wp-content/uploads/2026/02/17185158/7df08752-a860aa0f-718dc546-fcce6ade.jpg,"헬로,해피월드!",오리지널,https://www.youtube.com/watch?v=5IcpLkGA54I,https://namu.wiki/w/%E3%82%8C%E3%81%A3%E3%81%A4%E3%83%BB%E3%82%B9%E3%83%9E%E3%82%A4%E3%83%AB%E3%83%BB%E3%81%99%E3%81%A8%E3%82%8A%E3%80%9C%E3%81%BF%E3%82%93%E3%81%90%E3%81%A3%E2%99%AA
,やっほー！いっぽ！わんだふぉー！,야호! 한 걸음! 원더풀!,2025-09-24,https://bang-dream.com/wordpress/wp-content/uploads/2026/02/17185158/7df08752-a860aa0f-718dc546-fcce6ade.jpg,"헬로,해피월드!",오리지널,https://www.youtube.com/watch?v=1rfk9_lj-iA,https://namu.wiki/w/%E3%82%84%E3%81%A3%E3%81%BB%E3%83%BC%EF%BC%81%E3%81%84%E3%81%A3%E3%81%BD%EF%BC%81%E3%82%8F%E3%82%93%E3%81%A0%E3%81%B5%E3%81%89%E3%83%BC%EF%BC%81
,とーくとぅみー・とーくとぅゆー,토크 투 미 · 토크 투 유,2025-09-24,https://bang-dream.com/wordpress/wp-content/uploads/2026/02/17185158/7df08752-a860aa0f-718dc546-fcce6ade.jpg,"헬로,해피월드!",오리지널,https://www.youtube.com/watch?v=7HxPLgP9AEo,https://namu.wiki/w/%E3%81%A8%E3%83%BC%E3%81%8F%E3%81%A8%E3%81%85%E3%81%BF%E3%83%BC%E3%83%BB%E3%81%A8%E3%83%BC%E3%81%8F%E3%81%A8%E3%81%85%E3%82%86%E3%83%BC
,ハイタッチ／＼びりーばーず☆,하이터치／＼빌리버즈☆,2025-09-24,https://bang-dream.com/wordpress/wp-content/uploads/2026/02/17185158/7df08752-a860aa0f-718dc546-fcce6ade.jpg,"헬로,해피월드!",오리지널,https://www.youtube.com/watch?v=rCQsYw_x7Us,https://namu.wiki/w/%E3%83%8F%E3%82%A4%E3%82%BF%E3%83%83%E3%83%81%EF%BC%8F%EF%BC%BC%E3%81%B3%E3%82%8A%E3%83%BC%E3%81%B0%E3%83%BC%E3%81%9A%E2%98%86
,Listen to Smile!,,2025-09-24,https://bang-dream.com/wordpress/wp-content/uploads/2026/02/17185158/7df08752-a860aa0f-718dc546-fcce6ade.jpg,"헬로,해피월드!",오리지널,https://www.youtube.com/watch?v=f27NRZy_bEk,https://namu.wiki/w/Listen%20to%20Smile%21
,まぶしいねっ☆ そのえがお！,눈부셔☆ 그 미소!,2025-12-21,https://bestdori.com/assets/jp/musicjacket/musicjacket750_rip/assets-star-forassetbundle-startapp-musicjacket-musicjacket750-748_mabushiine-jacket.png,"헬로,해피월드!",오리지널,,
,スマイリーキャロル,스마일리 캐롤,2025-12-25,https://bestdori.com/assets/jp/musicjacket/musicjacket750_rip/assets-star-forassetbundle-startapp-musicjacket-musicjacket750-750_smiley_carol-jacket.png,"헬로,해피월드!",오리지널,https://www.youtube.com/watch?v=f5aGrmFiDGc,https://namu.wiki/w/%E3%82%B9%E3%83%9E%E3%82%A4%E3%83%AA%E3%83%BC%E3%82%AD%E3%83%A3%E3%83%AD%E3%83%AB
,かぽーんっと極楽☆ 湯〜とぴあ！,카퐁하고 극락☆ 유~토피아!,2026-03-07,https://bestdori.com/assets/jp/musicjacket/musicjacket780_rip/assets-star-forassetbundle-startapp-musicjacket-musicjacket780-773_kaponto_gokuraku-jacket.png,"헬로,해피월드!",오리지널,,
,ほれぼれっ☆すまいるゴール！,반해버려☆ 스마일 골!,2026-05-21,https://bestdori.com/assets/jp/musicjacket/musicjacket800_rip/assets-star-forassetbundle-startapp-musicjacket-musicjacket800-800_horebore_smile-jacket.png,"헬로,해피월드!",오리지널,,
